data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
2019-06-16,201925,551.0,551,551,551,0.0,8.1656065,0,1,330455720192519589,2023-08-20,143.0,0.5523727,6747815.0,19.1428571428571,97.4238285714286,0,0,1,88.8829201428571,78.3235094285714,20.922078,23.1428571428571,,,,,,210697
2019-06-09,201924,769.0,769,769,769,0.0,11.396281,0,1,330455720192419589,2023-08-20,92.0,0.61651665,6747815.0,19.1428571428571,96.5629048571429,0,0,1,89.057758,79.9033308571429,21.3196971428571,24.1428571428571,,,,,,210697
2019-06-02,201923,980.0,980,980,980,0.0,14.52322,0,1,330455720192319589,2023-08-20,71.0,0.66221946,6747815.0,18.5714285714286,96.5245548571429,0,0,1,91.7512828571429,85.4214742857143,19.766234,20.8571428571429,,,,,,210697
2019-05-26,201922,1233.0,1233,1233,1233,1.1768364e-14,18.272581,0,1,330455720192219589,2023-08-20,93.0,0.7512186,6747815.0,21.0,92.4953471428571,0,0,1,86.93222,78.9545568571429,22.1168831428571,23.7142857142857,,,,,,210697
2019-05-19,201921,1573.0,1573,1573,1573,0.011954105,23.311249,0,1,330455720192119589,2023-08-20,554.0,0.92408437,6747815.0,21.0,95.7836857142857,0,0,1,91.8653642857143,84.8903437142857,22.1168834285714,23.1428571428571,,,,,,210697
2019-05-12,201920,1624.0,1624,1624,1624,0.56084573,24.067049,0,3,330455720192019589,2023-08-20,188.0,1.0053942,6747815.0,22.4285714285714,96.6499171428571,1,0,1,91.1251622857143,84.3745194285714,23.3337662857143,24.4285714285714,,,,,,210697
2019-05-05,201919,1864.0,1864,1864,1864,1.0,27.623756,0,3,330455720191919589,2023-08-20,385.0,1.286042,6747815.0,22.5714285714286,93.30774,1,1,1,88.1819048571429,79.2845271428571,23.4675322857143,24.8571428571429,,,,,,210697
2019-04-28,201918,1643.0,1643,1643,1643,1.0,24.348623,0,3,330455720191819589,2023-08-20,362.0,1.2623037,6747815.0,23.0,94.9720485714286,1,1,1,89.3449678571429,78.7468122857143,24.1376622857143,26.0,,,,,,210697
2019-04-21,201917,1432.0,1432,1432,1432,0.9999994,21.221684,0,3,330455720191719589,2023-08-20,108.0,1.2096795,6747815.0,23.4285714285714,92.6235571428571,1,1,1,86.6249885714286,78.3306495714286,24.5919295714286,26.4285714285714,,,,,,210697
2019-04-14,201916,1280.0,1280,1280,1280,0.9999998,18.969103,0,3,330455720191619589,2023-08-20,153.0,1.2364792,6747815.0,23.0,94.9599471428571,1,1,1,86.3973914285714,76.1292228571429,24.2621754285714,25.8571428571429,,,,,,210697
2019-04-07,201915,1207.0,1207,1207,1207,1.0,17.887272,0,3,330455720191519589,2023-08-20,72.0,1.449038,6747815.0,23.5714285714286,97.49221,1,1,1,91.6160334285714,86.0261472857143,24.4071428571429,25.5714285714286,,,,,,210697
2019-03-31,201914,1112.0,1112,1112,1112,1.0,16.479408,0,3,330455720191419589,2023-08-20,81.0,1.776165,6747815.0,22.7142857142857,93.3502457142857,1,1,1,84.442725,74.9048108571429,24.1277057142857,26.0,,,,,,210697
2019-03-24,201913,801.0,801,801,801,1.0,11.870509,0,3,330455720191319589,2023-08-20,72.0,1.8218565,6747815.0,22.5714285714286,94.1556785714286,1,1,1,87.2365157142857,78.6554251428571,23.6480517142857,25.2857142857143,,,,,,210697
2019-03-17,201912,643.0,643,643,643,1.0,9.529011,0,3,330455720191219589,2023-08-20,75.0,2.1904345,6747815.0,23.5714285714286,96.6861085714286,1,1,1,91.903172,83.8159002857143,24.725974,25.8571428571429,,,,,,210697
2019-03-10,201911,414.0,414,414,414,1.0,6.135319,0,2,330455720191119589,2023-08-20,231.0,1.9803067,6747815.0,25.4285714285714,92.73232,1,1,1,86.9056078571429,80.4218611428571,26.2129871428571,27.1428571428571,,,,,,210697
2019-03-03,201910,274.0,274,274,274,0.9999869,4.0605736,0,2,330455720191019589,2023-08-20,32.0,1.4861884,6747815.0,24.7142857142857,94.2386742857143,1,0,0,88.3172435714286,76.742748,25.8246751428571,28.4285714285714,,,,,,210697
2019-02-24,201909,157.0,157,157,157,0.12309675,2.326679,0,2,330455720190919589,2023-08-20,213.0,0.8810437,6747815.0,25.0,94.4989771428571,1,0,0,87.1531185714286,79.251804,25.7584417142857,26.8571428571429,,,,,,210697
2019-02-17,201908,195.0,195,195,195,0.8890264,2.8898244,0,2,330455720190819589,2023-08-20,203.0,1.1360477,6747815.0,24.4285714285714,95.9045035714286,1,0,0,90.3090427142857,81.695566,25.403896,26.7142857142857,,,,,,210697
2019-02-10,201907,182.0,182,182,182,0.6452114,2.6971693,0,2,330455720190719589,2023-08-20,27.0,1.0401666,6747815.0,24.1428571428571,90.3348188571429,1,0,0,83.3250257142857,74.5717934285714,25.2666664285714,26.5714285714286,,,,,,210697
2019-02-03,201906,167.0,167,167,167,0.12391866,2.4748752,0,2,330455720190619589,2023-08-20,26.0,0.88469976,6747815.0,23.4285714285714,91.355055,1,0,0,81.07607,67.0981062857143,25.4841274285714,28.2857142857143,,,,,,210697
2019-01-27,201905,159.0,159,159,159,0.03200278,2.3563182,0,2,330455720190519589,2023-08-20,18.0,0.8207927,6747815.0,25.8571428571429,87.4547102857143,1,0,0,64.4393865714286,43.4591114285714,30.5535717142857,35.5714285714286,,,,,,210697
2019-01-20,201904,205.0,205,205,205,0.8355547,3.0380204,0,2,330455720190419589,2023-08-20,18.0,1.1037812,6747815.0,24.8571428571429,92.637655,1,0,0,72.1841194285714,48.159439,29.2202382857143,34.5714285714286,,,,,,210697
2019-01-13,201903,201.0,201,201,201,0.9455548,2.9787421,0,2,330455720190319589,2023-08-20,25.0,1.1812009,6747815.0,25.4285714285714,87.224468,1,0,0,70.4716677142857,50.3740572857143,28.7892857142857,34.0,,,,,,210697
2019-01-06,201902,186.0,186,186,186,0.9750358,2.7564478,0,2,330455720190219589,2023-08-20,23.0,1.238895,6747815.0,25.0,88.059053,1,0,0,80.824093,67.7000088571428,26.5571428571429,29.0,,,,,,210697
2018-12-30,201901,179.0,179,179,179,0.9915559,2.6527104,0,2,330455720190119589,2023-08-20,11.0,1.309704,6747815.0,25.1428571428571,89.6466607142857,1,0,0,83.6415685714286,77.6856977142857,25.9857142857143,27.0,,,,,,210697
2018-12-23,201852,147.0,147,147,147,0.75703794,2.178483,0,2,330455720185219589,2023-08-20,0.0,1.086385,6747815.0,23.7142857142857,91.0760008571429,1,0,0,83.47795,72.3340471428571,25.2330085714286,27.1428571428571,,,,,,210697
2018-12-16,201851,124.0,124,124,124,0.36695984,1.837632,0,2,330455720185119589,2023-08-20,0.0,0.95825493,6747815.0,25.8571428571429,87.3568054285714,1,0,0,70.6446821428571,49.0163371428571,29.315476,34.8571428571429,,,,,,210697
2018-12-09,201850,138.0,138,138,138,0.98068166,2.0451064,0,2,330455720185019589,2023-08-20,0.0,1.3042083,6747815.0,21.8571428571429,91.7428328571429,1,0,0,66.3526121428571,39.2856948571429,27.2738097142857,33.4285714285714,,,,,,210697
2018-12-02,201849,150.0,150,150,150,0.9999981,2.2229419,0,2,330455720184919589,2023-08-20,0.0,1.8631202,6747815.0,22.1428571428571,91.0038965714286,1,0,0,85.171617,76.8179691428571,23.1321428571429,24.1428571428571,,,,,,210697
2018-11-25,201848,106.0,106,106,106,0.9967974,1.5708789,0,2,330455720184819589,2023-08-20,0.0,1.5133904,6747815.0,23.2857142857143,86.7003864285714,1,0,0,80.7594808571429,73.0252442857143,24.2730157142857,25.7142857142857,,,,,,210697
2018-11-18,201847,65.0,65,65,65,0.37719724,0.9632748,0,1,330455720184719589,2023-08-20,0.0,0.94745743,6747815.0,21.5714285714286,90.3683271428571,1,0,0,83.52003,75.3509631428571,22.8571428571429,24.4285714285714,,,,,,210697
2018-11-11,201846,69.0,69,69,69,0.5252814,1.0225532,0,1,330455720184619589,2023-08-20,0.0,1.010851,6747815.0,23.4285714285714,90.2498122857143,1,0,0,83.7167734285714,76.259812,24.5142857142857,25.7142857142857,,,,,,210697
2018-11-04,201845,71.0,71,71,71,0.6093475,1.0521924,0,1,330455720184519589,2023-08-20,0.0,1.048126,6747815.0,20.8571428571429,94.1394642857143,0,0,0,88.5308537142857,80.6967214285714,21.9190477142857,23.1428571428571,,,,,,210697
2018-10-28,201844,66.0,66,66,66,0.60430264,0.9780944,0,1,330455720184419589,2023-08-20,0.0,1.0475255,6747815.0,21.5714285714286,91.66613,1,0,0,82.1331148571429,72.471266,22.5649351428571,23.5714285714286,,,,,,210697
2018-10-21,201843,70.0,70,70,70,0.9090867,1.0373728,0,1,330455720184319589,2023-08-20,0.0,1.2696756,6747815.0,20.7142857142857,88.5950637142857,0,0,0,83.9800065714286,75.9290022857143,21.4545454285714,22.7142857142857,,,,,,210697
2018-10-14,201842,72.0,72,72,72,0.9689315,1.0670121,0,2,330455720184219589,2023-08-20,0.0,1.4008282,6747815.0,21.4285714285714,94.9041442857143,1,0,0,83.8479424285714,71.9623621428571,23.5194805714286,25.7142857142857,,,,,,210697
2018-10-07,201841,43.0,43,43,43,0.19380364,0.63724333,0,2,330455720184119589,2023-08-20,0.0,0.8374001,6747815.0,22.0,96.6682514285714,1,0,0,85.1572437142857,64.2899524285714,24.375,28.8571428571429,,,,,,210697
2018-09-30,201840,59.0,59,59,59,0.6687643,0.8743571,0,2,330455720184019589,2023-08-20,0.0,1.0851566,6747815.0,22.5714285714286,92.5133914285714,1,0,0,83.5870837142857,73.9023798571429,23.6953465714286,25.0,,,,,,210697
2018-09-23,201839,41.0,41,41,41,0.07102797,0.6076041,0,1,330455720183919589,2023-08-20,0.0,0.7411463,6747815.0,22.7142857142857,91.8323514285714,1,0,0,86.8177112857143,82.7682757142857,23.3584414285714,24.1428571428571,,,,,,210697
2018-09-16,201838,63.0,63,63,63,0.70117694,0.93363553,0,1,330455720183819589,2023-08-20,0.0,1.1007463,6747815.0,21.2857142857143,94.1055185714286,1,0,0,88.223822,80.7468435714286,22.1948048571429,23.2857142857143,,,,,,210697
2018-09-09,201837,54.0,54,54,54,0.19700246,0.80025905,0,1,330455720183719589,2023-08-20,0.0,0.8545687,6747815.0,19.1428571428571,86.9198928571429,0,0,0,80.11769,71.7252728571429,20.0000005714286,21.1428571428571,,,,,,210697
2018-09-02,201836,51.0,51,51,51,0.034377966,0.7558002,0,1,330455720183619589,2023-08-20,5.0,0.7184385,6747815.0,18.7142857142857,90.6804477142857,0,0,0,83.0528431428571,74.6000635714286,19.8844154285714,21.2857142857143,,,,,,210697
2018-08-26,201835,68.0,68,68,68,0.09175877,1.0077336,0,1,330455720183519589,2023-08-20,2.0,0.8061102,6747815.0,18.2857142857143,92.3885305714286,0,0,0,85.9954757142857,76.9271437142857,19.7142857142857,21.7142857142857,,,,,,210697
2018-08-19,201834,67.0,67,67,67,0.0062241447,0.992914,0,1,330455720183419589,2023-08-20,0.0,0.6766382,6747815.0,19.0,92.3665077142857,0,0,0,86.078374,76.97687,20.4129871428571,22.4285714285714,,,,,,210697
2018-08-12,201833,75.0,75,75,75,0.007812044,1.1114709,0,1,330455720183319589,2023-08-20,3.0,0.69769275,6747815.0,17.8571428571429,90.6374805714286,0,0,0,82.53715,73.9330568571429,19.3713201428571,21.1428571428571,,,,,,210697
2018-08-05,201832,120.0,120,120,120,0.44251272,1.7783535,0,1,330455720183219589,2023-08-20,29.0,0.9816213,6747815.0,17.8571428571429,95.70409,0,0,0,80.8785835714286,64.0048774285714,20.8202377142857,24.2857142857143,,,,,,210697
2018-07-29,201831,92.0,92,92,92,0.00032594864,1.3634043,0,1,330455720183119589,2023-08-20,17.0,0.6385806,6747815.0,18.7142857142857,96.54401,0,0,0,80.4714658571429,60.2880327142857,21.5892857142857,25.4285714285714,,,,,,210697
2018-07-22,201830,119.0,119,119,119,0.0017967589,1.7635338,0,1,330455720183019589,2023-08-20,11.0,0.7077093,6747815.0,19.2857142857143,94.8414057142857,0,0,0,80.0970942857143,56.6347458571429,22.5357142857143,27.0,,,,,,210697
2018-07-15,201829,152.0,152,152,152,0.023917014,2.2525811,0,1,330455720182919589,2023-08-20,11.0,0.80665976,6747815.0,17.5714285714286,95.6510577142857,0,0,0,79.4077948571429,53.519132,21.77868,27.4285714285714,,,,,,210697
2018-07-08,201828,153.0,153,153,153,0.02812104,2.2674007,0,1,330455720182819589,2023-08-20,15.0,0.8130077,6747815.0,17.1428571428571,91.4282525714286,0,0,0,85.7988257142857,75.9423828571429,18.5948054285714,20.4285714285714,,,,,,210697
2018-07-01,201827,218.0,218,218,218,0.9678544,3.2306755,0,1,330455720182719589,2023-08-20,12.0,1.2037319,6747815.0,19.4285714285714,90.78037,0,0,0,87.8519401428571,82.3862028571429,20.8116882857143,22.7142857142857,,,,,,210697
2018-06-24,201826,193.0,193,193,193,0.6427703,2.8601851,0,1,330455720182619589,2023-08-20,15.0,1.038269,6747815.0,19.1428571428571,92.3444671428571,0,0,0,84.3473014285714,76.4197507142857,21.1688311428571,23.0,,,,,,210697
2018-06-17,201825,160.0,160,160,160,0.035028417,2.3711379,0,1,330455720182519589,2023-08-20,8.0,0.82466424,6747815.0,18.5714285714286,91.4854971428571,0,0,0,85.7492771428571,77.6089848571429,19.8766234285714,21.2857142857143,,,,,,210697
2018-06-10,201824,196.0,196,196,196,0.30204302,2.904644,0,1,330455720182419589,2023-08-20,0.0,0.9496572,6747815.0,19.7142857142857,91.690582,0,0,0,86.7603477142857,79.7516307142857,20.7142857142857,22.4285714285714,,,,,,210697
2018-06-03,201823,194.0,194,194,194,0.012006502,2.8750048,0,1,330455720182319589,2023-08-20,12.0,0.80504745,6747815.0,20.0,88.3789857142857,0,0,0,84.3113594285714,79.5536557142857,20.6441557142857,21.1428571428571,,,,,,210697
2018-05-27,201822,197.0,197,197,197,1.0153018e-05,2.9194636,0,1,330455720182219589,2023-08-20,17.0,0.67757994,6747815.0,18.2857142857143,90.6529634285714,0,0,0,83.302395,71.6065257142857,19.9636362857143,22.1428571428571,,,,,,210697
2018-05-20,201821,211.0,211,211,211,3.2182807e-06,3.126938,0,1,330455720182119589,2023-08-20,22.0,0.6720837,6747815.0,18.1428571428571,90.5734928571429,0,0,0,76.9799422857143,62.3391388571429,20.1430737142857,22.4285714285714,,,,,,210697
2018-05-13,201820,328.0,328,328,328,0.85589117,4.8608327,0,1,330455720182019589,2023-08-20,49.0,1.0883349,6747815.0,21.2857142857143,90.9566065714286,1,0,0,73.0103335714286,48.6234607142857,24.4226188571429,29.2857142857143,,,,,,210697
2018-05-06,201819,331.0,331,331,331,0.98725086,4.9052916,0,1,330455720181919589,2023-08-20,20.0,1.1991035,6747815.0,20.5714285714286,88.44851,0,0,0,72.8736837142857,50.8167791428571,24.0295031428571,28.2857142857143,,,,,,210697
2018-04-29,201818,313.0,313,313,313,0.97695625,4.6385384,0,1,330455720181819589,2023-08-20,23.0,1.1806662,6747815.0,21.1428571428571,89.2855014285714,1,0,0,72.5968542857143,48.2537958571429,24.8333337142857,30.0,,,,,,210697
2018-04-22,201817,264.0,264,264,264,0.3986663,3.9123776,0,1,330455720181719589,2023-08-20,25.0,0.9780343,6747815.0,22.1428571428571,89.29101,1,0,0,75.69391,57.0442971428571,24.7124742857143,28.7142857142857,,,,,,210697
2018-04-15,201816,251.0,251,251,251,0.26408526,3.7197225,0,1,330455720181619589,2023-08-20,13.0,0.9460238,6747815.0,21.0,90.042898,0,0,0,81.6303011428571,72.2999584285714,22.2670997142857,23.7142857142857,,,,,,210697
2018-04-04,201815,279.0,279,279,279,0.9627051,4.1346717,0,2,330455720181519589,2023-08-20,19.0,1.1698437,6747815.0,22.7142857142857,88.56946,1,0,0,80.7044871428571,70.9302777142857,24.2077925714286,26.0,,,,,,210697
2018-04-01,201814,289.0,289,289,289,0.99988186,4.282868,0,2,330455720181419589,2023-08-20,44.0,1.3938227,6747815.0,23.8571428571429,88.6797771428571,1,0,0,83.8479745714286,75.5040177142857,24.9337662857143,26.2857142857143,,,,,,210697
2018-03-25,201813,237.0,237,237,237,0.9906035,3.512248,0,2,330455720181319589,2023-08-20,21.0,1.2564555,6747815.0,23.7142857142857,85.5978394285714,1,0,0,79.1392778571429,69.0609962857143,25.0,26.7142857142857,,,,,,210697
2018-03-18,201812,200.0,200,200,200,0.90320456,2.9639225,0,2,330455720181219589,2023-08-20,31.0,1.1437267,6747815.0,24.5714285714286,88.1333115714286,1,0,0,82.3445464285714,75.0164031428571,25.7636362857143,26.8571428571429,,,,,,210697
2018-03-11,201811,179.0,179,179,179,0.94182235,2.6527104,0,2,330455720181119589,2023-08-20,21.0,1.1889876,6747815.0,25.1428571428571,87.3164174285714,1,0,0,81.1266691428571,72.870971,26.2454542857143,27.8571428571429,,,,,,210697
2018-03-04,201810,197.0,197,197,197,0.99999267,2.9194636,0,2,330455720181019589,2023-08-20,30.0,1.637573,6747815.0,24.8571428571429,90.3268094285714,1,0,0,84.0694442857143,76.797978,25.648052,26.5714285714286,,,,,,210697
2018-02-25,201809,144.0,144,144,144,0.9994061,2.1340241,0,2,330455720180919589,2023-08-20,15.0,1.5280752,6747815.0,24.5714285714286,89.4947642857143,1,0,0,79.3488392857143,66.9575948571429,26.4226188571429,28.7142857142857,,,,,,210697
2018-02-18,201808,129.0,129,129,129,0.9979338,1.9117299,0,2,330455720180819589,2023-08-20,18.0,1.4817208,6747815.0,24.2857142857143,89.5211451428571,1,0,0,83.5137105714286,73.3189988571429,25.3257574285714,27.0,,,,,,210697
2018-02-11,201807,78.0,78,78,78,0.090553276,1.1559297,0,2,330455720180719589,2023-08-20,29.0,0.81623083,6747815.0,24.7142857142857,86.5568051428571,1,0,0,79.2693641428571,69.625155,25.7845237142857,27.4285714285714,,,,,,210697
2018-02-04,201806,74.0,74,74,74,0.009344799,1.0966513,0,2,330455720180619589,2023-08-20,29.0,0.7024989,6747815.0,23.4285714285714,87.2241685714286,1,0,0,80.4792082857143,71.1766828571429,24.5388891428571,26.1428571428571,,,,,,210697
2018-01-28,201805,107.0,107,107,107,0.35826826,1.5856985,0,2,330455720180519589,2023-08-20,13.0,0.95223445,6747815.0,23.2857142857143,87.9056285714286,1,0,0,82.02291,74.9154138571429,24.1142857142857,25.2857142857143,,,,,,210697
